epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
111,821.933,0.35333,0.23602,0.77491,0.9934,1,0.995,0.8814,0.56938,0.27973,0.7612,0.000879581,0.000879581,0.000879581
112,829.151,0.37479,0.23322,0.76653,0.99315,1,0.995,0.86986,0.58361,0.29494,0.7679,0.000873594,0.000873594,0.000873594
113,836.458,0.35707,0.23634,0.77962,0.98708,1,0.995,0.87446,0.59744,0.28334,0.76834,0.00086758,0.00086758,0.00086758
114,843.701,0.35958,0.22984,0.77239,0.993,1,0.995,0.86686,0.60144,0.29322,0.76887,0.000861539,0.000861539,0.000861539
115,851.23,0.3432,0.22229,0.76989,0.99292,1,0.995,0.87648,0.6104,0.29222,0.77296,0.000855473,0.000855473,0.000855473
116,858.484,0.33565,0.22856,0.78652,0.99555,1,0.995,0.87897,0.57919,0.29411,0.76597,0.000849381,0.000849381,0.000849381
117,866.086,0.32161,0.22465,0.77471,0.99482,0.99752,0.995,0.87481,0.58595,0.29058,0.76407,0.000843265,0.000843265,0.000843265
118,873.27,0.32798,0.22789,0.76531,0.99667,1,0.995,0.87705,0.57424,0.28675,0.76015,0.000837124,0.000837124,0.000837124
119,880.771,0.31086,0.20891,0.75269,0.9973,1,0.995,0.87904,0.57424,0.29421,0.75846,0.000830961,0.000830961,0.000830961
120,887.887,0.32849,0.22168,0.759,0.99505,1,0.995,0.89101,0.56926,0.28621,0.76165,0.000824775,0.000824775,0.000824775
121,895.418,0.31508,0.22378,0.77379,0.99575,1,0.995,0.885,0.56592,0.28208,0.7614,0.000818567,0.000818567,0.000818567
122,902.901,0.32845,0.22873,0.77331,0.99457,1,0.995,0.86821,0.60466,0.2873,0.76632,0.000812339,0.000812339,0.000812339
123,910.541,0.31663,0.22473,0.76746,0.99287,1,0.995,0.87486,0.5697,0.27877,0.76241,0.000806089,0.000806089,0.000806089
124,918.129,0.31978,0.22334,0.7738,0.99335,1,0.995,0.88733,0.56624,0.28507,0.76227,0.00079982,0.00079982,0.00079982
125,926.2,0.31261,0.21295,0.7478,0.98223,0.99586,0.99406,0.88401,0.58761,0.29616,0.76577,0.000793532,0.000793532,0.000793532
126,933.363,0.33042,0.22139,0.76951,0.99402,1,0.995,0.87613,0.58448,0.28091,0.76728,0.000787225,0.000787225,0.000787225
127,940.861,0.33144,0.22292,0.76862,0.98928,1,0.995,0.88473,0.58253,0.26821,0.76524,0.000780901,0.000780901,0.000780901
128,948.037,0.32977,0.223,0.77285,0.99426,1,0.995,0.87061,0.60038,0.28112,0.76226,0.000774559,0.000774559,0.000774559
129,955.281,0.32338,0.21896,0.76644,0.99906,1,0.995,0.87823,0.59949,0.2772,0.76503,0.000768202,0.000768202,0.000768202
130,962.462,0.30575,0.20686,0.75956,0.99458,1,0.995,0.87212,0.59527,0.27258,0.76116,0.000761828,0.000761828,0.000761828
131,969.995,0.29211,0.20456,0.76692,0.99332,1,0.995,0.87452,0.59351,0.26763,0.75983,0.00075544,0.00075544,0.00075544
132,977.224,0.3203,0.22207,0.75558,0.99293,1,0.995,0.87989,0.61962,0.28447,0.76411,0.000749037,0.000749037,0.000749037
133,984.715,0.28843,0.2018,0.7559,0.99381,1,0.995,0.88923,0.54867,0.27074,0.75594,0.000742621,0.000742621,0.000742621
134,992.117,0.3066,0.21086,0.76043,0.99261,1,0.995,0.88797,0.5949,0.28634,0.76119,0.000736192,0.000736192,0.000736192
135,999.808,0.31544,0.21338,0.75363,0.99169,1,0.995,0.88443,0.56599,0.27942,0.75804,0.000729751,0.000729751,0.000729751
136,1006.99,0.31794,0.2138,0.76717,0.99527,1,0.995,0.88441,0.60078,0.27798,0.76255,0.000723299,0.000723299,0.000723299
137,1014.4,0.31424,0.20965,0.74195,0.99431,1,0.995,0.88498,0.568,0.25751,0.75778,0.000716836,0.000716836,0.000716836
138,1021.94,0.30844,0.21007,0.76736,0.99311,1,0.995,0.88868,0.57917,0.26578,0.76215,0.000710362,0.000710362,0.000710362
139,1029.65,0.28214,0.19402,0.75448,0.99443,1,0.995,0.87918,0.56574,0.26428,0.76114,0.00070388,0.00070388,0.00070388
140,1037.23,0.30727,0.20455,0.76382,0.99618,1,0.995,0.88677,0.58269,0.27045,0.76093,0.000697389,0.000697389,0.000697389
141,1044.5,0.29041,0.19783,0.76038,0.99246,1,0.995,0.89772,0.55545,0.26393,0.75685,0.00069089,0.00069089,0.00069089
142,1052.08,0.2798,0.19727,0.75354,0.99161,1,0.995,0.88894,0.57705,0.29194,0.75975,0.000684384,0.000684384,0.000684384
143,1059.43,0.27262,0.2038,0.77727,0.99282,1,0.995,0.89299,0.57485,0.25831,0.75977,0.000677871,0.000677871,0.000677871
144,1066.63,0.26637,0.1987,0.75363,0.99458,1,0.995,0.88707,0.57218,0.27188,0.76034,0.000671353,0.000671353,0.000671353
145,1073.96,0.26808,0.18674,0.75488,0.99548,1,0.995,0.88139,0.57427,0.27313,0.75924,0.00066483,0.00066483,0.00066483
146,1081.14,0.28585,0.20485,0.75868,0.99328,1,0.995,0.88789,0.56903,0.28142,0.75952,0.000658302,0.000658302,0.000658302
147,1088.92,0.26505,0.19583,0.76508,0.98952,1,0.995,0.88091,0.56375,0.28037,0.75464,0.000651771,0.000651771,0.000651771
148,1096.07,0.27065,0.19225,0.7489,0.99407,1,0.995,0.89257,0.56495,0.26845,0.75856,0.000645237,0.000645237,0.000645237
149,1103.5,0.26614,0.19289,0.7642,0.99707,1,0.995,0.87734,0.57372,0.27399,0.76348,0.000638701,0.000638701,0.000638701
150,1110.82,0.26359,0.19152,0.76481,0.99563,1,0.995,0.88437,0.57708,0.26778,0.7638,0.000632163,0.000632163,0.000632163
151,1118.49,0.28084,0.19887,0.74529,0.99458,1,0.995,0.87018,0.59694,0.27321,0.76565,0.000625625,0.000625625,0.000625625
152,1125.95,0.25979,0.18674,0.76118,0.99689,1,0.995,0.88564,0.57835,0.26817,0.76163,0.000619087,0.000619087,0.000619087
153,1133.4,0.28215,0.19181,0.77309,0.99578,1,0.995,0.88031,0.55149,0.26691,0.75505,0.000612549,0.000612549,0.000612549
154,1140.83,0.25711,0.19014,0.7692,0.99734,1,0.995,0.89974,0.54545,0.26286,0.756,0.000606013,0.000606013,0.000606013
155,1149.01,0.26578,0.1855,0.75841,0.99756,1,0.995,0.90406,0.55813,0.26945,0.75831,0.000599479,0.000599479,0.000599479
156,1156.66,0.26478,0.18519,0.74999,0.99501,1,0.995,0.8844,0.5671,0.27684,0.76036,0.000592948,0.000592948,0.000592948
157,1163.91,0.25818,0.18432,0.75956,0.99578,1,0.995,0.89217,0.53379,0.26432,0.75675,0.00058642,0.00058642,0.00058642
158,1171.44,0.24468,0.18208,0.7712,0.99711,1,0.995,0.8784,0.58204,0.27731,0.76617,0.000579897,0.000579897,0.000579897
159,1178.81,0.26772,0.1927,0.768,0.99503,1,0.995,0.88378,0.55654,0.26225,0.75642,0.000573379,0.000573379,0.000573379
160,1186.06,0.25827,0.19037,0.77073,0.99359,1,0.995,0.88401,0.58575,0.26731,0.76134,0.000566866,0.000566866,0.000566866
161,1193.21,0.24022,0.17632,0.74779,0.99497,1,0.995,0.89138,0.54688,0.24829,0.75811,0.00056036,0.00056036,0.00056036
